"lhs","","rhs","support","confidence","lift"
"{나를 잊지 말아요,마스터}","=>","{곡성(哭聲)}",0.0109748224661072,0.425,1.61354166666667
"{나를 잊지 말아요,마스터}","=>","{부산행}",0.0116204002582311,0.45,1.52194323144105
"{나를 잊지 말아요,부산행}","=>","{마스터}",0.0116204002582311,0.409090909090909,2.23915836813363
"{나를 잊지 말아요,밀정}","=>","{공조}",0.0116204002582311,0.45,2.26314935064935
"{공조,나를 잊지 말아요}","=>","{밀정}",0.0116204002582311,0.461538461538462,2.4823717948718
"{나를 잊지 말아요,밀정}","=>","{미녀와 야수}",0.0103292446739832,0.4,1.79594202898551
"{나를 잊지 말아요,밀정}","=>","{곡성(哭聲)}",0.0103292446739832,0.4,1.51862745098039
"{나를 잊지 말아요,밀정}","=>","{부산행}",0.0109748224661072,0.425,1.43739082969432
"{나를 잊지 말아요,인천상륙작전}","=>","{인터스텔라}",0.0103292446739832,0.432432432432432,2.14005698989725
"{나를 잊지 말아요,인터스텔라}","=>","{인천상륙작전}",0.0103292446739832,0.470588235294118,2.5049524964625
"{나를 잊지 말아요,인천상륙작전}","=>","{곡성(哭聲)}",0.0122659780503551,0.513513513513513,1.94958929517753
"{곡성(哭聲),나를 잊지 말아요}","=>","{인천상륙작전}",0.0122659780503551,0.422222222222222,2.24749904543719
"{공조,나를 잊지 말아요}","=>","{럭키}",0.0116204002582311,0.461538461538462,2.1151570323168
"{나를 잊지 말아요,럭키}","=>","{공조}",0.0116204002582311,0.5625,2.82893668831169
"{공조,나를 잊지 말아요}","=>","{미녀와 야수}",0.0103292446739832,0.41025641025641,1.84199182460052
"{공조,나를 잊지 말아요}","=>","{곡성(哭聲)}",0.0109748224661072,0.435897435897436,1.65491452991453
"{공조,나를 잊지 말아요}","=>","{부산행}",0.0116204002582311,0.461538461538462,1.56096741686261
"{나를 잊지 말아요,부산행}","=>","{공조}",0.0116204002582311,0.409090909090909,2.05740850059032
"{나를 잊지 말아요,인터스텔라}","=>","{부산행}",0.0103292446739832,0.470588235294118,1.59157462111482
"{곡성(哭聲),나를 잊지 말아요}","=>","{부산행}",0.0142027114267269,0.488888888888889,1.65346918971373
"{나를 잊지 말아요,부산행}","=>","{곡성(哭聲)}",0.0142027114267269,0.5,1.89828431372549
"{라라랜드,세 얼간이}","=>","{너의 이름은.}",0.0103292446739832,0.421052631578947,2.18130610807956
"{너의 이름은.,세 얼간이}","=>","{라라랜드}",0.0103292446739832,0.444444444444444,2.54979423868313
"{라라랜드,세 얼간이}","=>","{럭키}",0.0103292446739832,0.421052631578947,1.92961694176269
"{럭키,세 얼간이}","=>","{라라랜드}",0.0103292446739832,0.41025641025641,2.35365622032289
"{밀정,세 얼간이}","=>","{럭키}",0.0109748224661072,0.586206896551724,2.6864925525403
"{럭키,세 얼간이}","=>","{밀정}",0.0109748224661072,0.435897435897436,2.34446225071225
"{세 얼간이,인천상륙작전}","=>","{부산행}",0.0109748224661072,0.5,1.6910480349345
"{세 얼간이,인터스텔라}","=>","{부산행}",0.0103292446739832,0.484848484848485,1.639804155088
"{럭키,세 얼간이}","=>","{부산행}",0.0103292446739832,0.41025641025641,1.38752659276677
"{곡성(哭聲),세 얼간이}","=>","{부산행}",0.0142027114267269,0.594594594594595,2.01097604154373
"{부산행,세 얼간이}","=>","{곡성(哭聲)}",0.0142027114267269,0.44,1.67049019607843
"{킹스맨 : 시크릿 에이전트,해무}","=>","{곡성(哭聲)}",0.0109748224661072,0.459459459459459,1.74436936936937
"{곡성(哭聲),해무}","=>","{킹스맨 : 시크릿 에이전트}",0.0109748224661072,0.404761904761905,2.38393988774217
"{공조,해무}","=>","{더 킹}",0.0116204002582311,0.473684210526316,2.19025923016496
"{더 킹,해무}","=>","{공조}",0.0116204002582311,0.514285714285714,2.58645640074211
"{공조,해무}","=>","{곡성(哭聲)}",0.0103292446739832,0.421052631578947,1.59855521155831
"{인터스텔라,해무}","=>","{명량}",0.0109748224661072,0.459459459459459,2.25937365937366
"{명량,해무}","=>","{변호인}",0.0122659780503551,0.404255319148936,1.74913823844051
"{곡성(哭聲),해무}","=>","{부산행}",0.0109748224661072,0.404761904761905,1.36894364732793
"{부산행,해무}","=>","{곡성(哭聲)}",0.0109748224661072,0.435897435897436,1.65491452991453
"{닥터 스트레인지,아저씨}","=>","{럭키}",0.0103292446739832,0.5,2.2914201183432
"{럭키,아저씨}","=>","{닥터 스트레인지}",0.0103292446739832,0.41025641025641,2.75102675102675
"{아저씨,인터스텔라}","=>","{곡성(哭聲)}",0.0109748224661072,0.472222222222222,1.79282407407407
"{곡성(哭聲),아저씨}","=>","{부산행}",0.012911555842479,0.425531914893617,1.43918981696553
"{부산행,아저씨}","=>","{곡성(哭聲)}",0.012911555842479,0.5,1.89828431372549
"{나의 사랑 나의 신부,캡틴 아메리카: 시빌 워}","=>","{부산행}",0.0109748224661072,0.515151515151515,1.742291914781
"{나의 사랑 나의 신부,라라랜드}","=>","{국제시장}",0.0103292446739832,0.5,3.2004132231405
"{나의 사랑 나의 신부,더 킹}","=>","{국제시장}",0.0103292446739832,0.421052631578947,2.69508481948673
"{국제시장,나의 사랑 나의 신부}","=>","{럭키}",0.013557133634603,0.5,2.2914201183432
"{나의 사랑 나의 신부,럭키}","=>","{국제시장}",0.013557133634603,0.446808510638298,2.85994373131704
"{국제시장,나의 사랑 나의 신부}","=>","{부산행}",0.012911555842479,0.476190476190476,1.61052193803286
"{나의 사랑 나의 신부,프리즌}","=>","{럭키}",0.0103292446739832,0.5,2.2914201183432
"{나의 사랑 나의 신부,암살}","=>","{명량}",0.0103292446739832,0.457142857142857,2.24798185941043
"{나의 사랑 나의 신부,마스터}","=>","{럭키}",0.0103292446739832,0.432432432432432,1.98176875099952
"{나의 사랑 나의 신부,마스터}","=>","{부산행}",0.012911555842479,0.540540540540541,1.82816003776702
"{공조,나의 사랑 나의 신부}","=>","{더 킹}",0.0103292446739832,0.592592592592593,2.74007739082366
"{나의 사랑 나의 신부,더 킹}","=>","{공조}",0.0103292446739832,0.421052631578947,2.11756664388243
"{나의 사랑 나의 신부,명량}","=>","{부산행}",0.0122659780503551,0.441860465116279,1.49441454250025
"{나의 사랑 나의 신부,인터스텔라}","=>","{미녀와 야수}",0.0116204002582311,0.4,1.79594202898551
"{나의 사랑 나의 신부,미녀와 야수}","=>","{인터스텔라}",0.0116204002582311,0.486486486486487,2.4075641136344
"{나의 사랑 나의 신부,인터스텔라}","=>","{부산행}",0.0122659780503551,0.422222222222222,1.42799611838913
"{나의 사랑 나의 신부,럭키}","=>","{부산행}",0.0142027114267269,0.468085106382979,1.58310879866208
"{나의 사랑 나의 신부,부산행}","=>","{럭키}",0.0142027114267269,0.431372549019608,1.97691147464903
"{나의 사랑 나의 신부,미녀와 야수}","=>","{곡성(哭聲)}",0.0103292446739832,0.432432432432432,1.64175940646529
"{곡성(哭聲),나의 사랑 나의 신부}","=>","{미녀와 야수}",0.0103292446739832,0.432432432432432,1.9415589502546
"{나의 사랑 나의 신부,미녀와 야수}","=>","{부산행}",0.012911555842479,0.540540540540541,1.82816003776702
"{곡성(哭聲),나의 사랑 나의 신부}","=>","{부산행}",0.012911555842479,0.540540540540541,1.82816003776702
"{23 아이덴티티,닥터 스트레인지}","=>","{공조}",0.0103292446739832,0.41025641025641,2.06327006327006
"{23 아이덴티티,조작된 도시}","=>","{로건}",0.0109748224661072,0.447368421052632,2.72824285122254
"{23 아이덴티티,조작된 도시}","=>","{더 킹}",0.0109748224661072,0.447368421052632,2.06857816182247
"{23 아이덴티티,조작된 도시}","=>","{곡성(哭聲)}",0.0109748224661072,0.447368421052632,1.6984649122807
"{23 아이덴티티,로건}","=>","{콩: 스컬 아일랜드}",0.0142027114267269,0.44,2.65198443579767
"{23 아이덴티티,콩: 스컬 아일랜드}","=>","{로건}",0.0142027114267269,0.523809523809524,3.19441319835021
"{23 아이덴티티,로건}","=>","{럭키}",0.012911555842479,0.4,1.83313609467456
"{23 아이덴티티,럭키}","=>","{로건}",0.012911555842479,0.454545454545455,2.77201145311382
"{23 아이덴티티,로건}","=>","{곡성(哭聲)}",0.013557133634603,0.42,1.59455882352941
"{23 아이덴티티,곡성(哭聲)}","=>","{로건}",0.013557133634603,0.411764705882353,2.51111625752663
"{23 아이덴티티,콩: 스컬 아일랜드}","=>","{너의 이름은.}",0.0116204002582311,0.428571428571429,2.2202580028667
"{23 아이덴티티,콩: 스컬 아일랜드}","=>","{미녀와 야수}",0.0109748224661072,0.404761904761905,1.81732229123533
"{23 아이덴티티,콩: 스컬 아일랜드}","=>","{곡성(哭聲)}",0.0109748224661072,0.404761904761905,1.53670634920635
"{23 아이덴티티,프리즌}","=>","{공조}",0.0103292446739832,0.41025641025641,2.06327006327006
"{23 아이덴티티,프리즌}","=>","{미녀와 야수}",0.0103292446739832,0.41025641025641,1.84199182460052
"{23 아이덴티티,베테랑}","=>","{곡성(哭聲)}",0.0103292446739832,0.5,1.89828431372549
"{23 아이덴티티,라라랜드}","=>","{공조}",0.0109748224661072,0.459459459459459,2.31072306072306
"{23 아이덴티티,라라랜드}","=>","{곡성(哭聲)}",0.0109748224661072,0.459459459459459,1.74436936936937
"{23 아이덴티티,마스터}","=>","{공조}",0.0109748224661072,0.515151515151515,2.59081070444707
"{23 아이덴티티,마스터}","=>","{더 킹}",0.0116204002582311,0.545454545454545,2.52211668928087
"{23 아이덴티티,마스터}","=>","{미녀와 야수}",0.0103292446739832,0.484848484848485,2.17689942907334
"{23 아이덴티티,너의 이름은.}","=>","{곡성(哭聲)}",0.012911555842479,0.416666666666667,1.58190359477124
"{23 아이덴티티,공조}","=>","{더 킹}",0.0154938670109748,0.461538461538462,2.13409873708381
"{23 아이덴티티,더 킹}","=>","{공조}",0.0154938670109748,0.489795918367347,2.46329181023059
"{23 아이덴티티,공조}","=>","{곡성(哭聲)}",0.0148482892188509,0.442307692307692,1.67925150829563
"{23 아이덴티티,곡성(哭聲)}","=>","{공조}",0.0148482892188509,0.450980392156863,2.26807995925643
"{23 아이덴티티,럭키}","=>","{더 킹}",0.0122659780503551,0.431818181818182,1.99667571234735
"{23 아이덴티티,부산행}","=>","{곡성(哭聲)}",0.012911555842479,0.444444444444444,1.68736383442266
"{말할 수 없는 비밀,조작된 도시}","=>","{공조}",0.0103292446739832,0.516129032258065,2.59572685379137
"{공조,말할 수 없는 비밀}","=>","{조작된 도시}",0.0103292446739832,0.41025641025641,2.65894217358652
"{내부자들,말할 수 없는 비밀}","=>","{곡성(哭聲)}",0.0116204002582311,0.5625,2.13556985294118
"{곡성(哭聲),말할 수 없는 비밀}","=>","{내부자들}",0.0116204002582311,0.418604651162791,2.62517653704924
"{말할 수 없는 비밀,아수라}","=>","{미녀와 야수}",0.0103292446739832,0.533333333333333,2.39458937198068
"{마스터,말할 수 없는 비밀}","=>","{곡성(哭聲)}",0.0109748224661072,0.53125,2.01692708333333
"{말할 수 없는 비밀,밀정}","=>","{곡성(哭聲)}",0.0109748224661072,0.566666666666667,2.15138888888889
"{말할 수 없는 비밀,인천상륙작전}","=>","{인터스텔라}",0.0103292446739832,0.432432432432432,2.14005698989725
"{말할 수 없는 비밀,인터스텔라}","=>","{인천상륙작전}",0.0103292446739832,0.432432432432432,2.30184823999257
"{말할 수 없는 비밀,인천상륙작전}","=>","{곡성(哭聲)}",0.012911555842479,0.540540540540541,2.05219925808161
"{곡성(哭聲),말할 수 없는 비밀}","=>","{인천상륙작전}",0.012911555842479,0.465116279069767,2.47582514185247
"{말할 수 없는 비밀,인천상륙작전}","=>","{부산행}",0.0103292446739832,0.432432432432432,1.46252803021362
"{말할 수 없는 비밀,부산행}","=>","{인천상륙작전}",0.0103292446739832,0.421052631578947,2.24127328630855
"{공조,말할 수 없는 비밀}","=>","{더 킹}",0.0116204002582311,0.461538461538462,2.13409873708381
"{더 킹,말할 수 없는 비밀}","=>","{공조}",0.0116204002582311,0.514285714285714,2.58645640074211
"{공조,말할 수 없는 비밀}","=>","{미녀와 야수}",0.0122659780503551,0.487179487179487,2.18736529171312
"{말할 수 없는 비밀,미녀와 야수}","=>","{공조}",0.0122659780503551,0.431818181818182,2.17170897284534
"{더 킹,말할 수 없는 비밀}","=>","{미녀와 야수}",0.0103292446739832,0.457142857142857,2.05250517598344
"{곡성(哭聲),말할 수 없는 비밀}","=>","{부산행}",0.012911555842479,0.465116279069767,1.57306793947395
"{말할 수 없는 비밀,부산행}","=>","{곡성(哭聲)}",0.012911555842479,0.526315789473684,1.99819401444788
"{인셉션,터널}","=>","{부산행}",0.0103292446739832,0.551724137931034,1.86598403854841
"{아수라,인셉션}","=>","{부산행}",0.0109748224661072,0.515151515151515,1.742291914781
"{인셉션,콩: 스컬 아일랜드}","=>","{부산행}",0.0103292446739832,0.516129032258065,1.74559797154529
"{마스터,인셉션}","=>","{곡성(哭聲)}",0.0103292446739832,0.432432432432432,1.64175940646529
"{마스터,인셉션}","=>","{부산행}",0.0122659780503551,0.513513513513513,1.73675203587867
"{밀정,인셉션}","=>","{인터스텔라}",0.0103292446739832,0.4,1.97955271565495
"{인셉션,인터스텔라}","=>","{밀정}",0.0103292446739832,0.4,2.15138888888889
"{밀정,인셉션}","=>","{곡성(哭聲)}",0.0116204002582311,0.45,1.70845588235294
"{밀정,인셉션}","=>","{부산행}",0.0142027114267269,0.55,1.86015283842795
"{부산행,인셉션}","=>","{밀정}",0.0142027114267269,0.407407407407407,2.19122942386831
"{인셉션,인터스텔라}","=>","{부산행}",0.0109748224661072,0.425,1.43739082969432
"{더 킹,인셉션}","=>","{부산행}",0.0109748224661072,0.472222222222222,1.59710092188258
"{럭키,인셉션}","=>","{곡성(哭聲)}",0.0109748224661072,0.447368421052632,1.6984649122807
"{럭키,인셉션}","=>","{부산행}",0.0116204002582311,0.473684210526316,1.60204550678005
"{곡성(哭聲),인셉션}","=>","{부산행}",0.0161394448030988,0.520833333333333,1.76150836972344
"{부산행,인셉션}","=>","{곡성(哭聲)}",0.0161394448030988,0.462962962962963,1.75767066085694
"{캡틴 아메리카: 시빌 워,해적: 바다로 간 산적}","=>","{부산행}",0.0109748224661072,0.425,1.43739082969432
"{국제시장,해적: 바다로 간 산적}","=>","{부산행}",0.0109748224661072,0.515151515151515,1.742291914781
"{아수라,해적: 바다로 간 산적}","=>","{더 킹}",0.0103292446739832,0.516129032258065,2.38651901781415
"{더 킹,해적: 바다로 간 산적}","=>","{아수라}",0.0103292446739832,0.551724137931034,3.2996937824524
"{킹스맨 : 시크릿 에이전트,해적: 바다로 간 산적}","=>","{미녀와 야수}",0.0109748224661072,0.404761904761905,1.81732229123533
"{인천상륙작전,해적: 바다로 간 산적}","=>","{부산행}",0.0116204002582311,0.461538461538462,1.56096741686261
"{인터스텔라,해적: 바다로 간 산적}","=>","{부산행}",0.0103292446739832,0.457142857142857,1.54610106051154
"{변호인,해적: 바다로 간 산적}","=>","{곡성(哭聲)}",0.0103292446739832,0.444444444444444,1.68736383442266
"{변호인,해적: 바다로 간 산적}","=>","{부산행}",0.0103292446739832,0.444444444444444,1.50315380883066
"{검은 사제들,혹성탈출: 반격의 서막}","=>","{부산행}",0.0103292446739832,0.551724137931034,1.86598403854841
"{터널,혹성탈출: 반격의 서막}","=>","{부산행}",0.0109748224661072,0.53125,1.7967385371179
"{국제시장,혹성탈출: 반격의 서막}","=>","{부산행}",0.0109748224661072,0.447368421052632,1.5130429786256
"{프리즌,혹성탈출: 반격의 서막}","=>","{부산행}",0.0122659780503551,0.5,1.6910480349345
"{암살,혹성탈출: 반격의 서막}","=>","{부산행}",0.0103292446739832,0.457142857142857,1.54610106051154
"{밀정,혹성탈출: 반격의 서막}","=>","{부산행}",0.0109748224661072,0.435897435897436,1.47424700481469
"{인천상륙작전,혹성탈출: 반격의 서막}","=>","{부산행}",0.0103292446739832,0.551724137931034,1.86598403854841
"{너의 이름은.,혹성탈출: 반격의 서막}","=>","{공조}",0.0116204002582311,0.461538461538462,2.32117882117882
"{공조,혹성탈출: 반격의 서막}","=>","{너의 이름은.}",0.0116204002582311,0.514285714285714,2.66430960344004
"{너의 이름은.,혹성탈출: 반격의 서막}","=>","{부산행}",0.0122659780503551,0.487179487179487,1.64768782891054
"{공조,혹성탈출: 반격의 서막}","=>","{더 킹}",0.0116204002582311,0.514285714285714,2.37799573560768
"{더 킹,혹성탈출: 반격의 서막}","=>","{공조}",0.0116204002582311,0.545454545454545,2.74321133412042
"{공조,혹성탈출: 반격의 서막}","=>","{럭키}",0.0109748224661072,0.485714285714286,2.22595097210482
"{럭키,혹성탈출: 반격의 서막}","=>","{공조}",0.0109748224661072,0.404761904761905,2.03563698206555
"{공조,혹성탈출: 반격의 서막}","=>","{부산행}",0.0109748224661072,0.485714285714286,1.64273237679351
"{인터스텔라,혹성탈출: 반격의 서막}","=>","{명량}",0.0109748224661072,0.425,2.08992063492063
"{인터스텔라,혹성탈출: 반격의 서막}","=>","{부산행}",0.0116204002582311,0.45,1.52194323144105
"{럭키,혹성탈출: 반격의 서막}","=>","{부산행}",0.0122659780503551,0.452380952380952,1.52999584113121
"{신비한 동물사전,악의 연대기}","=>","{럭키}",0.0103292446739832,0.571428571428571,2.61876584953508
"{럭키,악의 연대기}","=>","{신비한 동물사전}",0.0103292446739832,0.4,3.75515151515152
"{악의 연대기,암살}","=>","{변호인}",0.0103292446739832,0.421052631578947,1.82181711261394
"{밀정,악의 연대기}","=>","{럭키}",0.0103292446739832,0.432432432432432,1.98176875099952
"{럭키,악의 연대기}","=>","{밀정}",0.0103292446739832,0.4,2.15138888888889
"{공조,악의 연대기}","=>","{더 킹}",0.0103292446739832,0.421052631578947,1.94689709347997
"{더 킹,악의 연대기}","=>","{공조}",0.0103292446739832,0.470588235294118,2.36669213139801
"{공조,악의 연대기}","=>","{곡성(哭聲)}",0.0103292446739832,0.421052631578947,1.59855521155831
"{레버넌트: 죽음에서 돌아온 자,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0109748224661072,0.653846153846154,2.21137050722204
"{인디펜던스 데이: 리써전스,헬로우 고스트}","=>","{부산행}",0.0103292446739832,0.592592592592593,2.00420507844089
"{공각기동대 : 고스트 인 더 쉘,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0103292446739832,0.727272727272727,2.459706232632
"{검사외전,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0103292446739832,0.533333333333333,1.8037845705968
"{아가씨,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0103292446739832,0.533333333333333,1.8037845705968
"{닥터 스트레인지,인디펜던스 데이: 리써전스}","=>","{부산행}",0.012911555842479,0.606060606060606,2.04975519386
"{인디펜던스 데이: 리써전스,조작된 도시}","=>","{부산행}",0.0103292446739832,0.592592592592593,2.00420507844089
"{인디펜던스 데이: 리써전스,판도라}","=>","{더 킹}",0.0109748224661072,0.548387096774194,2.53567645642754
"{인디펜던스 데이: 리써전스,캡틴 아메리카: 시빌 워}","=>","{부산행}",0.0122659780503551,0.542857142857143,1.83599500935745
"{로건,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0103292446739832,0.571428571428571,1.93262632563943
"{내부자들,인디펜던스 데이: 리써전스}","=>","{더 킹}",0.0116204002582311,0.439024390243902,2.02999635966509
"{내부자들,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0116204002582311,0.439024390243902,1.48482266482053
"{인디펜던스 데이: 리써전스,프리즌}","=>","{더 킹}",0.0116204002582311,0.580645161290323,2.68483389504092
"{암살,인디펜던스 데이: 리써전스}","=>","{더 킹}",0.0103292446739832,0.444444444444444,2.05505804311774
"{암살,인디펜던스 데이: 리써전스}","=>","{부산행}",0.013557133634603,0.583333333333333,1.97288937409025
"{라라랜드,인디펜던스 데이: 리써전스}","=>","{더 킹}",0.0109748224661072,0.53125,2.45643656716418
"{마스터,인디펜던스 데이: 리써전스}","=>","{더 킹}",0.0154938670109748,0.571428571428571,2.64221748400853
"{더 킹,인디펜던스 데이: 리써전스}","=>","{마스터}",0.0154938670109748,0.461538461538462,2.52622995379179
"{마스터,인디펜던스 데이: 리써전스}","=>","{변호인}",0.0109748224661072,0.404761904761905,1.75133014099495
"{마스터,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0109748224661072,0.404761904761905,1.36894364732793
"{밀정,인디펜던스 데이: 리써전스}","=>","{공조}",0.0109748224661072,0.515151515151515,2.59081070444707
"{공조,인디펜던스 데이: 리써전스}","=>","{밀정}",0.0109748224661072,0.472222222222222,2.53983410493827
"{밀정,인디펜던스 데이: 리써전스}","=>","{더 킹}",0.0109748224661072,0.515151515151515,2.38199909543193
"{밀정,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0116204002582311,0.545454545454545,1.844779674474
"{인디펜던스 데이: 리써전스,인천상륙작전}","=>","{인터스텔라}",0.0116204002582311,0.418604651162791,2.07162493498774
"{인디펜던스 데이: 리써전스,인터스텔라}","=>","{인천상륙작전}",0.0116204002582311,0.45,2.39536082474227
"{인디펜던스 데이: 리써전스,인천상륙작전}","=>","{변호인}",0.0116204002582311,0.418604651162791,1.81122515265688
"{인디펜던스 데이: 리써전스,인천상륙작전}","=>","{부산행}",0.0116204002582311,0.418604651162791,1.41576114552656
"{너의 이름은.,인디펜던스 데이: 리써전스}","=>","{변호인}",0.0109748224661072,0.425,1.83889664804469
"{너의 이름은.,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0109748224661072,0.425,1.43739082969432
"{공조,인디펜던스 데이: 리써전스}","=>","{더 킹}",0.013557133634603,0.583333333333333,2.69726368159204
"{더 킹,인디펜던스 데이: 리써전스}","=>","{공조}",0.013557133634603,0.403846153846154,2.03103146853147
"{공조,인디펜던스 데이: 리써전스}","=>","{곡성(哭聲)}",0.0109748224661072,0.472222222222222,1.79282407407407
"{공조,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0109748224661072,0.472222222222222,1.59710092188258
"{인디펜던스 데이: 리써전스,인터스텔라}","=>","{더 킹}",0.0103292446739832,0.4,1.84955223880597
"{인디펜던스 데이: 리써전스,인터스텔라}","=>","{부산행}",0.0142027114267269,0.55,1.86015283842795
"{럭키,인디펜던스 데이: 리써전스}","=>","{더 킹}",0.0109748224661072,0.459459459459459,2.12448567970956
"{더 킹,인디펜던스 데이: 리써전스}","=>","{부산행}",0.013557133634603,0.403846153846154,1.36584648975479
"{럭키,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0122659780503551,0.513513513513513,1.73675203587867
"{미녀와 야수,인디펜던스 데이: 리써전스}","=>","{부산행}",0.012911555842479,0.540540540540541,1.82816003776702
"{변호인,인디펜던스 데이: 리써전스}","=>","{곡성(哭聲)}",0.0148482892188509,0.5,1.89828431372549
"{곡성(哭聲),인디펜던스 데이: 리써전스}","=>","{변호인}",0.0148482892188509,0.410714285714286,1.77708499600958
"{변호인,인디펜던스 데이: 리써전스}","=>","{부산행}",0.0122659780503551,0.41304347826087,1.39695272451111
"{곡성(哭聲),인디펜던스 데이: 리써전스}","=>","{부산행}",0.0154938670109748,0.428571428571429,1.44946974422957
"{검사외전,주토피아}","=>","{라라랜드}",0.0109748224661072,0.515151515151515,2.95544332210999
"{라라랜드,주토피아}","=>","{검사외전}",0.0109748224661072,0.435897435897436,3.37602564102564
"{주토피아,콩: 스컬 아일랜드}","=>","{부산행}",0.0103292446739832,0.533333333333333,1.8037845705968
"{암살,주토피아}","=>","{부산행}",0.0103292446739832,0.5,1.6910480349345
"{라라랜드,주토피아}","=>","{곡성(哭聲)}",0.0103292446739832,0.41025641025641,1.55756661639015
"{라라랜드,주토피아}","=>","{부산행}",0.0122659780503551,0.487179487179487,1.64768782891054
"{인천상륙작전,주토피아}","=>","{곡성(哭聲)}",0.0122659780503551,0.463414634146341,1.75938546150167
"{공조,주토피아}","=>","{더 킹}",0.0116204002582311,0.5,2.31194029850746
"{더 킹,주토피아}","=>","{공조}",0.0116204002582311,0.473684210526316,2.38226247436774
"{공조,주토피아}","=>","{곡성(哭聲)}",0.0103292446739832,0.444444444444444,1.68736383442266
"{공조,주토피아}","=>","{부산행}",0.0109748224661072,0.472222222222222,1.59710092188258
"{변호인,주토피아}","=>","{명량}",0.0103292446739832,0.41025641025641,2.01741961741962
"{명량,주토피아}","=>","{곡성(哭聲)}",0.012911555842479,0.434782608695652,1.65068201193521
"{곡성(哭聲),주토피아}","=>","{명량}",0.012911555842479,0.408163265306122,2.00712666018788
"{명량,주토피아}","=>","{부산행}",0.0122659780503551,0.41304347826087,1.39695272451111
"{인터스텔라,주토피아}","=>","{곡성(哭聲)}",0.0103292446739832,0.444444444444444,1.68736383442266
"{미녀와 야수,주토피아}","=>","{곡성(哭聲)}",0.0116204002582311,0.439024390243902,1.6667862266858
"{곡성(哭聲),주토피아}","=>","{부산행}",0.0142027114267269,0.448979591836735,1.51849211300241
"{부산행,주토피아}","=>","{곡성(哭聲)}",0.0142027114267269,0.423076923076923,1.60624057315234
"{국가대표,밀정}","=>","{부산행}",0.0103292446739832,0.5,1.6910480349345
"{공조,국가대표}","=>","{더 킹}",0.0109748224661072,0.566666666666667,2.62019900497512
"{국가대표,더 킹}","=>","{공조}",0.0109748224661072,0.548387096774194,2.75795978215333
"{곡성(哭聲),국가대표}","=>","{부산행}",0.0116204002582311,0.439024390243902,1.48482266482053
"{국가대표,부산행}","=>","{곡성(哭聲)}",0.0116204002582311,0.409090909090909,1.55314171122995
"{신세계,터널}","=>","{부산행}",0.0103292446739832,0.516129032258065,1.74559797154529
"{신세계,암살}","=>","{국제시장}",0.0103292446739832,0.457142857142857,2.92609208972845
"{국제시장,신세계}","=>","{킹스맨 : 시크릿 에이전트}",0.0109748224661072,0.404761904761905,2.38393988774217
"{신세계,킹스맨 : 시크릿 에이전트}","=>","{국제시장}",0.0109748224661072,0.435897435897436,2.79010383555838
"{국제시장,신세계}","=>","{인터스텔라}",0.0116204002582311,0.428571428571429,2.12094933820173
"{신세계,인터스텔라}","=>","{국제시장}",0.0116204002582311,0.418604651162791,2.67941572169902
"{내부자들,신세계}","=>","{부산행}",0.0109748224661072,0.435897435897436,1.47424700481469
"{신세계,암살}","=>","{부산행}",0.0103292446739832,0.457142857142857,1.54610106051154
"{명량,신세계}","=>","{인터스텔라}",0.0116204002582311,0.428571428571429,2.12094933820173
"{신세계,인터스텔라}","=>","{명량}",0.0116204002582311,0.418604651162791,2.05847176079734
"{신세계,인터스텔라}","=>","{더 킹}",0.0116204002582311,0.418604651162791,1.93557792433183
"{더 킹,신세계}","=>","{인터스텔라}",0.0116204002582311,0.545454545454545,2.69939006680221
"{곡성(哭聲),신세계}","=>","{부산행}",0.0109748224661072,0.404761904761905,1.36894364732793
"{극비수사,아수라}","=>","{더 킹}",0.0103292446739832,0.5,2.31194029850746
"{극비수사,더 킹}","=>","{아수라}",0.0103292446739832,0.41025641025641,2.45361845361845
"{극비수사,아수라}","=>","{럭키}",0.0116204002582311,0.5625,2.57784763313609
"{극비수사,럭키}","=>","{아수라}",0.0116204002582311,0.418604651162791,2.50354673610488
"{극비수사,콩: 스컬 아일랜드}","=>","{미녀와 야수}",0.0103292446739832,0.5,2.24492753623188
"{극비수사,미녀와 야수}","=>","{콩: 스컬 아일랜드}",0.0103292446739832,0.41025641025641,2.4727127606505
"{극비수사,베테랑}","=>","{변호인}",0.013557133634603,0.446808510638298,1.93325805301319
"{극비수사,변호인}","=>","{베테랑}",0.013557133634603,0.428571428571429,2.477078891258
"{극비수사,베테랑}","=>","{곡성(哭聲)}",0.0122659780503551,0.404255319148936,1.53478306216103
"{곡성(哭聲),극비수사}","=>","{베테랑}",0.0122659780503551,0.452380952380952,2.61469438521677
"{극비수사,마스터}","=>","{부산행}",0.0116204002582311,0.5625,1.90242903930131
"{극비수사,밀정}","=>","{인터스텔라}",0.0109748224661072,0.447368421052632,2.21397343198251
