"user_pk","id","review_count","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","V34"
5824,"jero****","38","강철중: 공공의 적 1-1","박치기!","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5","신의 전사","배틀로얄","아마겟돈","킬 빌 - 2부",NA
5838,"jooj****","29","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5","신의 전사","배틀로얄","생텀","포세이돈","센츄리온","동창생",NA
5852,"tune****","29","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","하이-라이즈","디스트릭트 9","브이 포 벤데타","크로니클","푸시","초능력자","미션 투 마스","혹성탈출: 반격의 서막","트랜센던스","이탈리안 잡","식스틴 블럭","폭풍 속으로","일본 침몰","엑시스텐즈","프리퀀시","괴물","셜록 홈즈","몬테 크리스토 백작","일라이","아마겟돈","로스트 인 스페이스","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션",NA
5864,"socc****","26","박치기!","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","쏜다","핸콕","투건스","노킹 온 헤븐스 도어","자토이치","불이신탐","거북이 달린다","동창생","탑 건","파이트 클럽","알투비:리턴투베이스","역도산","록키 발보아","화이트 하우스 다운","무적자","더 레슬러","동사서독 리덕스","암살","협녀 칼의 기억","베를린","황혼의 사무라이",NA
5865,"redj****","26","알라딘","늑대아이","마당을 나온 암탉","라이온 킹","귀를 기울이면","어네스트와 셀레스틴","릴로 & 스티치","너의 이름은.","추억은 방울방울","크리스마스에 기적을 만날 확률","그녀는 예뻤다","에반게리온: 파","에반게리온: Q","몬스터 하우스","바람이 분다","초속5센티미터","창","추억의 마니","오세암","피아노의 숲","킹스글레이브: 파이널 판타지 XV","하이 스쿨 뮤지컬: 졸업반","크리스마스 캐롤","폼페이: 최후의 날","그날 본 꽃의 이름을 우리는 아직 모른다","베오울프","아나스타샤","쿠크하트 : 시계심장을 가진 소년","시간을 달리는 소녀","욤욤 공주와 도둑",NA
5873,"alwa****","46","박치기!","인 디 에어","실버라이닝 플레이북","시럽","황후花","스턱 인 러브","500일의 썸머","터미널","쉬리","왓 이프","말죽거리 잔혹사","이프 온리","카페 소사이어티","캐쉬백","더 레블 - 영웅의 피","내 깡패 같은 애인","도쿄 택시","아티스트","엽기적인 그녀","스위트 보이스","들어는 봤니? 모건 부부","매직 인 더 문라이트","로마의 휴일","해피프렌치섹스","러브 액츄얼리","굿모닝 에브리원","우리 집에 왜 왔니","돈 쥬앙","내 남자의 아내도 좋아","음란서생",NA
5888,"dlcj****","34","괴물","아마겟돈","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트",NA
5909,"whda****","30","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","하이-라이즈","디스트릭트 9","브이 포 벤데타","크로니클","푸시","초능력자","생텀","미션 투 마스","혹성탈출: 반격의 서막","트랜센던스","포세이돈","셜록 홈즈","본 슈프리머시","본 아이덴티티","이탈리안 잡","식스틴 블럭","폭풍 속으로","헤이와이어","괴물","일라이","리딕 - 헬리온 최후의 빛","인셉션","바빌론 A.D.","프레데터스","지.아이.조 2",NA
5913,"whal****","32","헬보이 2: 골든 아미","쏜다","타이탄","헌츠맨: 윈터스 워","토르: 천둥의 신","섀도우 헌터스 : 뼈의 도시","괴물","아포칼립토","감기","올 이즈 로스트","정복자 1453","신해혁명","가디언","하트 오브 더 씨","천하칠검 양가장","드래곤 블레이드","LA 대지진","7인의 사무라이","폼페이: 최후의 날","미이라 3: 황제의 무덤","캐리비안의 해적 - 세상의 끝에서","캐리비안의 해적 - 망자의 함","캐리비안의 해적 - 블랙 펄의 저주","서유기 - 월광보합","서유기 2 - 선리기연","황금나침반","로스트 인 스페이스","마스터 앤드 커맨더: 위대한 정복자","라스트 사무라이","적벽대전 1부 - 거대한 전쟁의 시작",NA
5916,"skin****","54","헬보이 2: 골든 아미","괴물","타이탄","헌츠맨: 윈터스 워","토르: 천둥의 신","섀도우 헌터스 : 뼈의 도시","쏜다","아포칼립토","감기","올 이즈 로스트","정복자 1453","신해혁명","가디언","하트 오브 더 씨","천하칠검 양가장","드래곤 블레이드","LA 대지진","7인의 사무라이","핸콕","폼페이: 최후의 날","로스트 인 스페이스","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","황금나침반","신들의 전쟁","소림사 2014","중천",NA
5919,"chog****","42","콘스탄틴","괴물","강철중: 공공의 적 1-1","몬테 크리스토 백작","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션","퍼펙트","사보타지","데드폴","폴리스 스토리 2014","분노의 질주: 언리미티드","무간도 2 - 혼돈의 시대","히트","리클레임","폭력의 역사","뷰티풀 선데이","쓰리데이즈 투 킬","테이큰","닌자 어쌔신","콘트라밴드","니드 포 스피드","씬 시티","호스티지","프레셔스 카고 : 프로 범죄단","이지 머니","맨 온 파이어","마이애미 바이스","첩혈쌍웅",NA
5924,"pjh1****","34","필라델피아","부러진 화살","다가오는 것들","노이 알비노이","릴리 슈슈의 모든 것","해안선","에곤 쉴레: 욕망이 그린 그림","내 인생의 마지막 변화구","푸른소금","플레이","나의 독재자","산다","디어리스트","뷰티풀 라이","아리아","오직 그대만","피아니스트","별이 빛나는 밤","천국의 책방 - 연화","타인의 멜로디","밤과 낮","설행_눈길을 걷다","도쿄!","오아시스","열한번째 엄마","다른나라에서","셀마","삼나무에 내리는 눈","허브","하류인생",NA
5933,"lee_****","30","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션","퍼펙트","사보타지","데드폴","폴리스 스토리 2014","분노의 질주: 언리미티드","무간도 2 - 혼돈의 시대","히트","리클레임","폭력의 역사","뷰티풀 선데이","쓰리데이즈 투 킬","테이큰","닌자 어쌔신","콘트라밴드","니드 포 스피드","씬 시티","호스티지","프레셔스 카고 : 프로 범죄단","이지 머니","맨 온 파이어","마이애미 바이스","첩혈쌍웅","강철중: 공공의 적 1-1","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우",NA
5934,"dada****","61","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5","신의 전사","배틀로얄","생텀","포세이돈","동창생","탑 건",NA
5935,"gran****","42","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5","신의 전사","배틀로얄","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션",NA
5943,"dose****","36","로스트 인 스페이스","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","아포칼립토","감기","올 이즈 로스트","정복자 1453","신해혁명","가디언","하트 오브 더 씨","천하칠검 양가장","드래곤 블레이드","LA 대지진","7인의 사무라이","괴물","타이탄","헌츠맨: 윈터스 워","토르: 천둥의 신","섀도우 헌터스 : 뼈의 도시","생텀","포세이돈","블레이드 러너","신 고질라","리얼 스틸","엘리시움","설국열차","동창생",NA
5944,"sons****","34","아마겟돈","하이-라이즈","디스트릭트 9","브이 포 벤데타","크로니클","푸시","초능력자","미션 투 마스","혹성탈출: 반격의 서막","트랜센던스","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉",NA
5947,"godl****","35","괴물","헬보이 2: 골든 아미","쏜다","강철중: 공공의 적 1-1","황금나침반","이탈리안 잡","식스틴 블럭","폭풍 속으로","투건스","노킹 온 헤븐스 도어","자토이치","불이신탐","생텀","핸콕","거북이 달린다","포세이돈","나 홀로 집에 2 - 뉴욕을 헤매다","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z",NA
5950,"tkda****","55","강철중: 공공의 적 1-1","킬 빌 - 2부","로드 오브 워","트레이닝 데이","옹박 - 두번째 미션","퍼펙트","사보타지","데드폴","폴리스 스토리 2014","분노의 질주: 언리미티드","무간도 2 - 혼돈의 시대","히트","리클레임","폭력의 역사","뷰티풀 선데이","쓰리데이즈 투 킬","테이큰","닌자 어쌔신","콘트라밴드","니드 포 스피드","씬 시티","호스티지","프레셔스 카고 : 프로 범죄단","이지 머니","맨 온 파이어","마이애미 바이스","첩혈쌍웅","이탈리안 잡","식스틴 블럭","폭풍 속으로",NA
5974,"dlal****","93","쏜다","괴물","박치기!","강철중: 공공의 적 1-1","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","투건스","노킹 온 헤븐스 도어","자토이치","불이신탐","핸콕","거북이 달린다","몬테 크리스토 백작","헬보이 2: 골든 아미","이탈리안 잡","식스틴 블럭","폭풍 속으로","폼페이: 최후의 날","생텀","포세이돈","타이탄","헌츠맨: 윈터스 워","바보들의 행진","토르: 천둥의 신",NA
5995,"wish****","98","괴물","쏜다","생텀","포세이돈","코어","엑스맨: 퍼스트 클래스","심연","2012","월드워Z","박치기!","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","폼페이: 최후의 날","헬보이 2: 골든 아미","아마겟돈","더 웨이브","아포칼립토","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","감기",NA
6001,"nani****","41","핸콕","클릭","백설공주","야동보기 좋은 날","페넬로피","빅 피쉬","미스터 고","고","은밀하게 위대하게","개들의 전쟁","덩크 슛","감자 심포니","조선미녀삼총사","간첩","버니드롭","댄싱퀸","찰리 윌슨의 전쟁","그레이트 뷰티","라디오 스타","적과의 동침","소원택시","엠파이어 레코드","울학교 이티","네 얼간이","좋지 아니한가","굿바이 레닌","관능의 법칙","내겐 너무 사랑스러운 그녀","어바웃 어 보이","수상한 고객들",NA
6003,"holy****","71","아마겟돈","더 웨이브","어카운턴트","잭 라이언 : 코드네임 쉐도우","한반도","언노운","에너미 오브 스테이트","13시간","썸 오브 올 피어스","샌 안드레아스","더블 타겟","투어리스트","머큐리","제로 다크 서티","언스토퍼블","미친개들","타워링","나이트 플라이트","볼케이노","크림슨 타이드","메카닉","스니치","엣지 오브 다크니스","밴티지 포인트","스푹스:MI5","신의 전사","배틀로얄","생텀","포세이돈","코어",NA
