22분: 아덴만 구출작전,"['액션', '범죄']",러시아 연방,83분 ,2016.04.14,청소년 관람불가,바실리 세리코프,"['마카르 자포로스키', '데니스 니키포로브', '빅토르 슈크호루코브']",,6.92,
나는 왕이로소이다,"['드라마', '코미디']",한국,120분 ,2012.08.08,12세 관람가,장규성,"['주지훈', '백윤식', '변희봉']",,5.50,7.42
킬 빌 - 1부,['액션'],미국,110분 ,2003.11.21,청소년 관람불가,쿠엔틴 타란티노,['우마 서먼'],,8.28,
무사 쥬베이,"['액션', '판타지', '애니메이션']",일본,90분 ,2000.09.30,청소년 관람불가,가와지리 요시아키,['야마데라 코이치'],,8.68,
인생은 아름다워,"['드라마', '코미디']",이탈리아,116분 ,2016.04.13,전체 관람가,로베르토 베니니,"['로베르토 베니니', '니콜레타 브라스키']",9.54,8.34,9.38
미국 대지진:샌 안드레스,"['액션', 'SF']",미국,84분 ,2016.01.21,12세 관람가,존 바움가트너,"['제이 캐슬', '제이슨 우즈', '그레이스 반 디엔']",,2.56,
언브로큰,"['액션', '드라마', '전쟁']",미국,137분 ,2015.01.07,15세 관람가,안젤리나 졸리,"['잭 오코넬', '도널 글리슨', '가렛 헤드룬드']",8.06,5.33,8.25
불신지옥,"['공포', '미스터리']",한국,106분 ,2009.08.12,15세 관람가,이용주,"['남상미', '류승룡', '김보연']",,7.25,7.88
형,"['코미디', '드라마']",한국,110분 ,2016.11.23,12세 관람가,권수경,"['조정석', '디오', '박신혜']",8.92,4.55,8.36
아비정전,"['드라마', '범죄', '멜로/로맨스']",홍콩,100분 ,2017.03.30,15세 관람가,왕가위,"['장국영', '장만옥', '유덕화']",9.12,8.57,
데이브레이커스,"['액션', '드라마', '공포', '스릴러']",오스트레일리아,98분 ,2010.03.18,청소년 관람불가,마이클 스피어리그,"['에단 호크', '윌렘 대포', '이사벨 루카스']",,6.04,7.19
에이리언 4,"['액션', 'SF', '스릴러']",미국,108분 ,1998.01.10,15세 관람가,장-피에르 주네,"['시고니 위버', '위노나 라이더']",,7.78,
어웨이크,"['범죄', '스릴러', '미스터리']",미국,84분 ,2008.03.27,15세 관람가,조비 해롤드,"['헤이든 크리스텐슨', '제시카 알바', '레나 올린']",,6.88,
와일드 와일드 웨스트,"['서부', '액션', '모험', 'SF', '코미디']",미국,106분 ,1999.07.17,12세 관람가,베리 소넨필드,"['윌 스미스', '케빈 클라인', '케네스 브래너']",,6.82,
"무현, 두 도시 이야기",['다큐멘터리'],한국,95분 ,2016.10.26,15세 관람가,전인환,"['노무현', '김원명', '김하연']",9.44,6.00,8.87
장화신은 고양이,"['애니메이션', '모험', '코미디', '판타지']",미국,90분 ,2012.01.12,전체 관람가,크리스 밀러,"['안토니오 반데라스', '셀마 헤이엑', '자흐 갈리피아나키스']",,6.13,8.41
공동경비구역 JSA,"['드라마', '전쟁', '코미디', '미스터리']",한국,110분 ,2015.10.15,15세 관람가,박찬욱,"['이영애', '이병헌', '송강호']",9.78,9.00,9.26
우먼 인 골드,['드라마'],미국,109분 ,2015.07.09,12세 관람가,사이먼 커티스,"['헬렌 미렌', '라이언 레이놀즈', '다니엘 브륄']",8.90,7.00,8.89
페이첵,"['SF', '스릴러', '액션']",미국,119분 ,2004.01.22,15세 관람가,오우삼,"['벤 애플렉', '아론 에크하트', '우마 서먼']",,7.55,
와인 미라클,['드라마'],미국,108분 ,2008.11.13,15세 관람가,랜달 밀러,"['앨런 릭먼', '크리스 파인', '빌 풀만']",,5.50,7.33
쇼콜라,['드라마'],프랑스,119분 ,2017.03.09,12세 관람가,로쉬디 젬,"['오마 사이', '제임스 티에레']",9.38,6.50,8.70
공주와 개구리,"['애니메이션', '가족', '뮤지컬', '멜로/로맨스']",미국,98분 ,2010.01.21,전체 관람가,론 클레멘츠,"['아니카 노니 로즈', '브루노 캄포스', '키스 데이빗']",,6.65,8.60
암살교실,"['액션', '코미디']",일본,110분 ,2015.08.27,12세 관람가,하스미 에이이치로,['야마다 료스케'],7.79,6.00,5.87
브로큰 잉글리쉬,"['멜로/로맨스', '코미디']",미국,97분 ,2008.07.03,15세 관람가,조 R. 카사베티스,"['파커 포시', '멜비 푸포', '드리아 드 마테오']",,8.03,
선 오브 갓,['드라마'],미국,138분 ,2017.04.13,12세 관람가,크리스토퍼 스펜서,"['디오고 모르가도', '세바스찬 냅', '다윈 쇼']",8.41,6.63,7.93
로렌스 애니웨이 ,"['멜로/로맨스', '드라마']",캐나다,168분 ,2013.12.19,15세 관람가,자비에 돌란,"['멜비 푸포', '쉬잔느 클레먼트', '나탈리 베이']",8.63,7.36,8.50
아드레날린 24,"['액션', '범죄', '스릴러']",영국,86분 ,2007.10.03,청소년 관람불가,마크 네빌딘,"['제이슨 스타뎀', '에이미 스마트']",,7.39,
터미네이터,"['SF', '액션', '스릴러']",미국,108분 ,1984.12.22,청소년 관람불가,제임스 카메론,"['아놀드 슈왈제네거', '마이클 빈', '린다 해밀턴']",,9.26,
실종:사라진아내 ,"['스릴러', '멜로/로맨스']",한국,120분 ,2016.11.01,청소년 관람불가,노병하,"['정겨운', '윤아민', '이재용']",10.0,7.53,
나비 효과,"['드라마', 'SF', '스릴러']",미국,113분 ,2004.11.12,청소년 관람불가,에릭 브레스,"['애쉬튼 커쳐', '에이미 스마트', '에릭 스톨츠']",,9.21,
살인캠프,['스릴러'],한국,98분 ,2015.03.05,청소년 관람불가,이상빈,"['백도빈', '정시아', '곽도원']",,3.60,
리틀 칠드런,"['멜로/로맨스', '드라마']",미국,136분 ,2007.02.15,청소년 관람불가,토드 필드,"['케이트 윈슬렛', '패트릭 윌슨', '제니퍼 코넬리']",,8.15,
더 퀸,['드라마'],영국,102분 ,2007.02.15,12세 관람가,스티븐 프리어스,['헬렌 미렌'],,7.00,7.78
수퍼맨 리턴즈,"['액션', 'SF', '모험', '판타지']",미국,153분 ,2006.06.28,전체 관람가,브라이언 싱어,"['브랜든 라우스', '케이트 보스워스', '제임스 마스던']",,5.83,6.85
디파티드,"['범죄', '액션']",미국,151분 ,2006.11.23,15세 관람가,마틴 스콜세지,"['레오나르도 디카프리오', '맷 데이먼', '잭 니콜슨']",,6.50,7.48
백트랙,"['미스터리', '스릴러']",오스트레일리아,90분 ,2016.01.21,15세 관람가,마이클 페트로니,"['애드리언 브로디', '샘 닐', '로빈 맥레비']",7.90,5.00,6.81
기적의 피아노,['다큐멘터리'],한국,80분 ,2015.09.03,전체 관람가,임성구,"['유예은', '박정순', '유장주']",9.21,9.31,
오싹한 연애,"['멜로/로맨스', '공포', '코미디']",한국,114분 ,2011.12.01,12세 관람가,황인호,"['손예진', '이민기']",,6.04,8.55
생날선생,['코미디'],한국,97분 ,2006.05.25,15세 관람가,김동욱,"['박건형', '김효진']",,3.00,4.04
라그나로크,['판타지'],덴마크,92분 ,2015.07.09,12세 관람가,미켈 브라에네 산데모세,"['니콜라이 클레브 브로치', '비욘 선드퀴스트', '소피아 헬린']",,6.16,
아름다운 이별은 없다,"['공포', '스릴러']",한국,90분 ,2013.08.22,청소년 관람불가,이상화,"['고수현', '황정아']",,4.07,
보통사람,['드라마'],한국,121분 ,2017.03.23,15세 관람가,김봉한,"['손현주', '장혁']",8.53,5.83,8.39
섹스가 다이어트에 미치는 영향,"['멜로/로맨스', '코미디']",한국,90분 ,2016.12.12,청소년 관람불가,최무연,"['최지웅', '정두교', '김미나']",,7.25,
핸콕,"['액션', '판타지', '코미디', '드라마']",미국,92분 ,2008.07.02,12세 관람가,피터 버그,"['윌 스미스', '샤를리즈 테론', '제이슨 베이트먼']",,5.57,7.32
정무문,['액션'],홍콩,103분 ,1994.12.24,15세 관람가,진가상,"['이연걸', '전소호']",,9.04,
간 큰 가족,['코미디'],한국,102분 ,2005.06.09,12세 관람가,조명남,"['감우성', '김수로', '신구']",,6.86,
알렉스 크로스,"['액션', '스릴러']",미국,101분 ,2013.03.14,청소년 관람불가,롭 코헨,"['매튜 폭스', '타일러 페리', '레이첼 니콜스']",,3.00,8.13
"로봇, 소리",['드라마'],한국,117분 ,2016.01.27,12세 관람가,이호재,"['이성민', '이희준', '이하늬']",8.25,6.58,8.48
베토벤,"['가족', '코미디']",미국,87분 ,1992.05.16,전체 관람가,브라이언 레반트,['찰스 그로딘'],,8.61,
박쥐,['멜로/로맨스'],한국,133분 ,2009.04.30,청소년 관람불가,박찬욱,"['송강호', '김옥빈']",,6.61,6.06
오빠가 돌아왔다,"['코미디', '드라마']",한국,94분 ,2014.03.20,청소년 관람불가,노진수,"['손병호', '김민기', '이아현']",,4.67,6.41
점쟁이들,"['코미디', '공포']",한국,119분 ,2012.10.03,15세 관람가,신정원,"['김수로', '강예원', '이제훈']",,5.64,5.79
캐치 미 이프 유 캔,"['범죄', '스릴러', '드라마']",미국,140분 ,2003.01.24,15세 관람가,스티븐 스필버그,"['레오나르도 디카프리오', '톰 행크스']",,9.16,
러브 라이브! 더 스쿨 아이돌 무비,['애니메이션'],일본,99분 ,2015.09.03,전체 관람가,쿄고쿠 타카히코,"['닛타 에미', '난죠 요시노', '우치다 아야']",9.33,8.53,
스타렛,['드라마'],미국,103분 ,2014.02.20,청소년 관람불가,션 베이커,"['드리 헤밍웨이', '베세드카 존슨', '스텔라 매브']",9.00,7.38,7.69
천하칠검 양가장,"['드라마', '액션', '모험']",중국,102분 ,2013.05.02,15세 관람가,우인태,"['정소추', '정이건', '우파']",,7.05,
워터보이즈,['코미디'],일본,91분 ,2002.08.15,전체 관람가,야구치 시노부,"['타케나카 나오토', '츠마부키 사토시', '타마키 히로시']",,8.71,
매트릭스,"['SF', '액션']",미국,136분 ,2016.09.22,12세 관람가,릴리 워쇼스키,"['키아누 리브스', '로렌스 피시번', '캐리 앤 모스']",9.70,8.75,9.38
엑소더스: 신들과 왕들,['드라마'],영국,154분 ,2014.12.03,12세 관람가,리들리 스콧,"['크리스찬 베일', '조엘 에저튼']",7.01,6.96,7.08
번지 점프를 하다,['멜로/로맨스'],한국,101분 ,2001.02.03,15세 관람가,김대승,"['이병헌', '이은주']",,9.02,
카모메 식당,"['코미디', '드라마']",일본,102분 ,2007.08.02,전체 관람가,오기가미 나오코,"['고바야시 사토미', '카타기리 하이리']",8.75,8.42,
스페이스 카우보이,"['SF', '드라마']",미국,124분 ,2000.10.14,12세 관람가,클린트 이스트우드,"['클린트 이스트우드', '토미 리 존스', '도널드 서덜랜드']",,8.46,
말레나,"['드라마', '멜로/로맨스', '전쟁']",미국,94분 ,2001.03.10,청소년 관람불가,쥬세페 토르나토레,"['모니카 벨루치', '주세페 술파로']",,9.06,
피아노의 숲,"['드라마', '애니메이션']",일본,100분 ,2015.12.17,전체 관람가,코지마 마사유키,"['우에토 아야', '카미키 류노스케']",8.92,6.00,8.98
고티카,"['공포', '스릴러', '미스터리']",미국,95분 ,2004.04.02,15세 관람가,마티유 카소비츠,['할리 베리'],,6.84,
허큘리스,"['액션', '모험']",미국,98분 ,2014.08.06,15세 관람가,브렛 래트너,"['드웨인 존슨', '존 허트', '이안 맥쉐인']",7.22,3.50,7.37
최악의 하루,['멜로/로맨스'],한국,93분 ,2016.08.25,15세 관람가,김종관,"['한예리', '이와세 료', '권율']",8.46,6.90,7.90
헷지,"['애니메이션', '코미디', '가족']",미국,98분 ,2006.05.31,전체 관람가,팀 존슨,"['브루스 윌리스', '게리 샌드링', '스티브 카렐']",,7.00,8.39
분노의 윤리학,"['범죄', '드라마']",한국,110분 ,2013.02.21,청소년 관람불가,박명랑,"['이제훈', '조진웅', '김태훈']",,6.67,6.61
마르셀의 여름,"['모험', '드라마']",프랑스,105분 ,1997.08.02,전체 관람가,이브 로베르,"['필립 꼬베르', '나탈리 루셀', '디디에 페인']",,9.26,
클리프행어,"['액션', '스릴러']",미국,112분 ,1993.06.12,12세 관람가,레니 할린,['실베스터 스탤론'],,9.05,
천장지구,"['액션', '드라마', '멜로/로맨스']",홍콩,90분 ,1990.10.13,15세 관람가,진목승,"['유덕화', '오천련']",,9.20,
파도가 지나간 자리,"['드라마', '멜로/로맨스']",미국,132분 ,2017.03.08,15세 관람가,데릭 시엔프랜스,"['마이클 패스벤더', '알리시아 비칸데르', '레이첼 와이즈']",8.99,5.67,9.06
스트레인저 - 무황인담,"['액션', '애니메이션']",일본,103분 ,2009.03.12,15세 관람가,안도 마사히로,"['치넨 유리', '나가세 토모야', '오츠카 아키오']",,7.17,9.08
메카닉,"['액션', '드라마', '스릴러']",미국,92분 ,2011.02.24,청소년 관람불가,사이먼 웨스트,"['제이슨 스타뎀', '벤 포스터']",,4.00,8.13
해리 포터와 불사조 기사단,"['판타지', '가족', '모험', '액션']",미국,137분 ,2007.07.11,전체 관람가,데이빗 예이츠,"['다니엘 래드클리프', '엠마 왓슨', '루퍼트 그린트']",,6.00,6.95
한나 아렌트,['드라마'],독일,113분 ,2014.08.22,15세 관람가,마가레테 폰 트로타,"['바바라 수코바', '엑셀 밀버그', '자넷 맥티어']",7.00,8.33,
인 더 섀도우 오브 우먼,['드라마'],프랑스,74분 ,2016.01.28,15세 관람가,필립 가렐,"['클로틸드 쿠로', '스타니슬라 메하르']",7.44,7.40,7.22
몬스터,"['범죄', '드라마']",미국,111분 ,2004.06.18,청소년 관람불가,패티 젠킨스,"['샤를리즈 테론', '크리스티나 리치']",,8.60,
진격의 거인: 자유의 날개,"['액션', '애니메이션', 'SF']",일본,121분 ,2015.12.10,15세 관람가,아라키 테츠로 ,"['카지 유우키', '이시카와 유이', '이노우에 마리나']",,7.22,
신은 죽지 않았다,['드라마'],미국,113분 ,2015.04.16,12세 관람가,해롤드 크론크,"['쉐인 하퍼', '케빈 소보', '트리샤 라파체']",8.84,4.25,7.12
연인,"['멜로/로맨스', '액션']",중국,119분 ,2004.09.10,12세 관람가,장예모,"['금성무', '유덕화', '장쯔이']",,6.23,
코난 - 바바리안,"['액션', '판타지', '모험']",미국,129분 ,1983.05.20,청소년 관람불가,존 밀리어스,['아놀드 슈왈제네거'],,8.28,
나쁜놈은 죽는다,"['액션', '코미디']",한국,104분 ,2016.02.04,15세 관람가,손호,"['손예진', '진백림', '신현준']",7.03,3.75,3.24
타임 패러독스,"['SF', '스릴러']",오스트레일리아,97분 ,2015.01.07,15세 관람가,마이클 스피어리그,"['에단 호크', '노아 테일러', '사라 스누크']",7.95,6.00,8.12
애프터 라이프,"['미스터리', '스릴러', '드라마']",미국,103분 ,2010.09.02,15세 관람가,아그네츠카 보토위츠 보슬루,"['크리스티나 리치', '리암 니슨', '저스틴 롱']",,5.50,6.53
양과자점 코안도르,['드라마'],일본,115분 ,2011.07.28,전체 관람가,후카가와 요시히로,"['아오이 유우', '에구치 요스케']",,6.63,6.55
아이스 에이지: 지구 대충돌,"['애니메이션', '모험', '코미디', '가족']",미국,94분 ,2016.07.20,전체 관람가,마이크 트메이어,"['존 레귀자모', '레이 로마노', '제니퍼 로페즈']",8.06,5.99,8.22
비비안 마이어를 찾아서,['다큐멘터리'],미국,84분 ,2015.04.30,전체 관람가,존 말루프,"['존 말루프', '비비안 마이어']",8.41,6.39,8.39
인시디어스 3,['공포'],미국,97분 ,2015.07.09,15세 관람가,리 워넬,"['스테파니 스콧', '더모트 멀로니', '린 샤예']",7.40,4.63,6.86
피아니스트,"['드라마', '전쟁']",프랑스,148분 ,2015.06.18,12세 관람가,로만 폴란스키,"['애드리언 브로디', '토마스 크레취만']",9.49,9.30,
러브,"['드라마', '멜로/로맨스']",대만,127분 ,2012.08.09,15세 관람가,유승택,"['자오웨이', '서기', '조우정']",6.00,4.00,7.97
인터스텔라,['SF'],미국,169분 ,2016.01.14,12세 관람가,크리스토퍼 놀란,"['매튜 맥커너히', '앤 해서웨이', '마이클 케인']",9.11,7.90,9.09
용의자X,['미스터리'],한국,119분 ,2012.10.18,15세 관람가,방은진,"['류승범', '이요원', '조진웅']",,6.31,7.66
순응자,['드라마'],이탈리아,111분 ,2016.01.28,청소년 관람불가,베르나르도 베르톨루치,"['장-루이 트린티냥', '스테파니아 산드렐리']",8.42,8.33,8.32
300,"['액션', '모험', '드라마', '전쟁']",미국,116분 ,2007.03.14,청소년 관람불가,잭 스나이더,"['제라드 버틀러', '레나 헤디']",,5.25,8.09
쏘우,"['범죄', '공포', '스릴러']",미국,100분 ,2005.03.10,청소년 관람불가,제임스 완,"['리 워넬', '캐리 엘위스', '대니 글로버']",,8.13,
바디,['공포'],태국,94분 ,2008.05.29,15세 관람가,파윈 푸리킷판야,"['아락 아몬수파시리', '오니라 람윌라이', '크리티라 인폰위지트']",,3.57,
내가 사는 피부,['드라마'],스페인,117분 ,2011.12.29,청소년 관람불가,페드로 알모도바르,"['안토니오 반데라스', '엘레나 아나야', '마리사 파레데스']",,6.54,7.88
용서는 없다,"['범죄', '스릴러']",한국,125분 ,2010.01.07,청소년 관람불가,김형준,"['설경구', '류승범', '한혜진']",,4.96,7.62
인 더 블러드,"['액션', '범죄', '스릴러']",영국,108분 ,2014.10.08,청소년 관람불가,존 스톡웰,"['지나 카라노', '캠 지갠뎃', '대니 트레조']",,3.00,6.35
조난자들,"['미스터리', '스릴러']",한국,99분 ,2014.03.06,15세 관람가,노영석,"['전석호', '오태경']",8.41,6.21,7.20
소나티네,['드라마'],일본,94분 ,2000.01.08,청소년 관람불가,기타노 다케시,"['기타노 다케시', '와타나베 테츠', '카츠무라 마사노부']",9.25,7.67,8.27
미스트,"['공포', 'SF', '스릴러', '드라마']",미국,125분 ,2008.01.10,15세 관람가,프랭크 다라본트,"['토마스 제인', '마샤 게이 하든', '로리 홀든']",,7.40,7.22
세기의 매치,['드라마'],미국,115분 ,2016.01.28,12세 관람가,에드워드 즈윅,"['토비 맥과이어', '리브 슈라이버', '피터 사스가드']",7.97,5.17,7.40
드래곤 길들이기,"['애니메이션', '모험', '코미디', '가족', '판타지']",미국,98분 ,2010.05.20,전체 관람가,딘 데블로이스,"['제이 바루첼', '제라드 버틀러', '아메리카 페레라']",8.00,7.68,9.33
메이크 유어 무브,"['멜로/로맨스', '드라마']",한국,110분 ,2014.04.17,12세 관람가,듀안 에들러,"['보아', '데릭 허프', '미키 이시카와']",6.64,5.00,5.95
제 7기사단,"['액션', '모험']",미국,115분 ,2015.09.10,15세 관람가,키리야 카즈아키,"['클라이브 오웬', '모건 프리먼', '엑셀 헨니']",8.14,5.13,6.94
이퀼리브리엄,"['액션', 'SF']",미국,107분 ,2003.10.02,15세 관람가,커트 위머,"['크리스찬 베일', '에밀리 왓슨', '타이 디그스']",,8.82,
하이 레인,"['액션', '모험', '스릴러']",프랑스,85분 ,2009.09.09,청소년 관람불가,아벨 페리,"['저스틴 블랑카에', '니콜라스 지로드', '라파엘 렌글레']",,5.60,5.77
소름,"['공포', '미스터리', '드라마']",한국,112분 ,2001.08.04,청소년 관람불가,윤종찬,"['김명민', '장진영']",,7.30,
이웃사람,['스릴러'],한국,115분 ,2012.08.22,청소년 관람불가,김휘,"['김윤진', '마동석', '천호진']",,5.92,7.51
탐정 홍길동: 사라진 마을,"['드라마', '액션']",한국,125분 ,2016.05.04,15세 관람가,조성희,"['이제훈', '김성균']",8.24,6.80,7.76
에이미,['다큐멘터리'],영국,127분 ,2015.11.05,청소년 관람불가,아시프 카파디아,"['에이미 와인하우스', 'DJ 마크 론슨', '피트 도허티']",9.12,6.72,9.08
악의교전,"['서스펜스', '스릴러']",일본,129분 ,2013.08.29,청소년 관람불가,미이케 다카시,"['이토 히데아키', '니카이도 후미', '소메타니 쇼타']",,6.50,6.96
달콤 쌉사름한 초콜릿,"['드라마', '멜로/로맨스']",멕시코,123분 ,1993.06.05,청소년 관람불가,알폰소 아라우,"['마코 레오나디', '루미 카바조스', '레지나 톤']",,8.00,
콩고,"['액션', '모험', '미스터리', 'SF']",미국,109분 ,1995.07.08,12세 관람가,프랭크 마샬,"['로라 리니', '딜란 월쉬', '어니 허드슨']",,7.08,
좋은 친구들,"['드라마', '범죄', '스릴러']",미국,146분 ,1991.02.14,청소년 관람불가,마틴 스콜세지,"['로버트 드 니로', '레이 리오타', '조 페시']",,8.87,
무사 노보우: 최후의 결전,"['서사', '드라마', '전쟁']",일본,145분 ,2014.06.05,15세 관람가,이누도 잇신,"['노무라 만사이', '에이쿠라 나나', '아시다 마나']",,7.45,
드래곤 블레이드,"['액션', '모험', '드라마']",중국,127분 ,2015.03.12,15세 관람가,이인항,"['성룡', '존 쿠삭', '애드리언 브로디']",8.48,4.33,5.89
나의 사촌 비니,['코미디'],미국,118분 ,1992.11.07,15세 관람가,조나단 린,['조 페시'],,8.77,
야곱의 사다리,"['미스터리', '공포', '스릴러', '드라마']",미국,115분 ,1993.03.13,청소년 관람불가,애드리안 라인,"['팀 로빈스', '엘리자베스 페나', '맷 크레이븐']",,7.80,
소수의견,['드라마'],한국,126분 ,2015.06.24,15세 관람가,김성제,"['윤계상', '유해진', '김옥빈']",8.71,7.18,7.92
독수리 오형제,"['SF', '액션']",일본,110분 ,2014.02.20,12세 관람가,사토 토야,"['마츠자카 토리', '고리키 아야메', '스즈키 료헤이']",,3.56,
라임라이트,"['코미디', '드라마']",미국,138분 ,1989.08.26,NR,찰리 채플린,"['찰리 채플린', '클레어 브룸']",10.0,9.41,
해리 포터와 불의 잔,"['판타지', '가족', '모험', '액션']",영국,156분 ,2005.12.01,12세 관람가,마이크 뉴웰,"['다니엘 래드클리프', '엠마 왓슨', '루퍼트 그린트']",,6.00,7.93
똥개,['드라마'],한국,101분 ,2003.07.16,15세 관람가,곽경택,"['정우성', '김갑수', '엄지원']",,7.63,
나를 찾아줘,['스릴러'],미국,149분 ,2014.10.23,청소년 관람불가,데이빗 핀처,"['벤 애플렉', '로자먼드 파이크']",8.30,8.00,8.28
록키 5,"['액션', '드라마']",미국,105분 ,1990.12.22,15세 관람가,존 G. 아빌드센,['실베스터 스탤론'],,8.31,
러덜리스,"['드라마', '코미디']",미국,105분 ,2015.07.09,12세 관람가,윌리암 H. 머시,"['빌리 크루덥', '안톤 옐친']",8.68,6.15,8.73
레커스,"['드라마', '멜로/로맨스']",영국,85분 ,2014.04.03,청소년 관람불가,D.R. 후드,"['베네딕트 컴버배치', '클레어 포이', '숀 에반스']",7.62,6.00,7.01
내 이름은 꾸제트,"['애니메이션', '가족']",프랑스,66분 ,2017.03.09,전체 관람가,클로드 바라스,"['가스파 츨라테르', '시스틴 무하', '폴린 자쿠우드']",7.99,7.25,8.04
연애의 온도,['멜로/로맨스'],한국,112분 ,2013.03.21,청소년 관람불가,노덕,"['이민기', '김민희']",8.00,6.61,7.42
글로리데이,['드라마'],한국,93분 ,2016.03.24,15세 관람가,최정열,"['지수', '수호', '류준열']",8.54,5.75,7.96
라이언 일병 구하기,"['전쟁', '액션', '드라마']",미국,170분 ,1998.09.12,15세 관람가,스티븐 스필버그,"['톰 행크스', '에드워드 번즈', '톰 시즈모어']",,9.36,
레이스,['드라마'],프랑스,134분 ,2016.05.25,12세 관람가,스티븐 홉킨스,"['스테판 제임스', '제이슨 서디키스', '제레미 아이언스']",9.17,5.70,8.47
파리에서의 마지막 탱고,"['드라마', '멜로/로맨스']",이탈리아,125분 ,1996.12.21,청소년 관람불가,베르나르도 베르톨루치,"['말론 브란도', '마리아 슈나이더']",,5.81,
웰컴 미스터 맥도날드,['코미디'],일본,103분 ,2000.12.02,전체 관람가,미타니 코키,"['카라사와 토시아키', '스즈키 쿄카', '니시무라 마사히코']",,8.43,
007 퀀텀 오브 솔러스,"['액션', '모험']",미국,106분 ,2008.11.05,15세 관람가,마크 포스터,"['다니엘 크레이그', '올가 쿠릴렌코', '마티유 아말릭']",,6.13,7.07
27번의 결혼 리허설,"['멜로/로맨스', '코미디']",미국,110분 ,2008.03.06,15세 관람가,앤 플레쳐,"['캐서린 헤이글', '제임스 마스던']",,7.25,
에이리언,"['공포', 'SF']",미국,117분 ,1987.10.01,15세 관람가,리들리 스콧,"['톰 스커릿', '시고니 위버', '베로니카 캣라이트']",9.50,9.12,
사랑니,"['멜로/로맨스', '드라마', '판타지']",한국,115분 ,2005.09.29,15세 관람가,정지우,"['김정은', '이태성']",10.0,6.80,5.61
메리다와 마법의 숲,"['애니메이션', '판타지']",미국,102분 ,2012.09.27,전체 관람가,마크 앤드류스,"['켈리 맥도날드', '빌리 코놀리', '엠마 톰슨']",,5.86,7.71
고고70,['드라마'],한국,118분 ,2008.10.03,15세 관람가,최호,"['조승우', '신민아', '차승우']",,6.00,7.94
대복성,"['액션', '코미디']",홍콩,89분 ,2014.12.30,12세 관람가,주연평,"['성룡', '임청하']",,6.12,
스니치,"['액션', '드라마', '스릴러']",미국,112분 ,2013.05.09,15세 관람가,릭 로먼 워,"['드웨인 존슨', '수잔 서랜든', '존 번탈']",,4.00,8.46
데스 노트 - 라스트 네임,"['미스터리', '범죄', '스릴러', '모험']",미국,139분 ,2007.01.10,12세 관람가,카네코 슈스케,"['후지와라 타츠야', '마츠야마 켄이치']",,8.27,
어린왕자,"['애니메이션', '판타지']",프랑스,106분 ,2015.12.23,전체 관람가,마크 오스본,"['제프 브리지스', '레이첼 맥아담스', '맥켄지 포이']",8.28,7.25,8.63
고양이 장례식,"['멜로/로맨스', '드라마']",한국,107분 ,2015.01.15,12세 관람가,이종훈,"['강인', '박세영', '정겨운']",5.63,3.00,5.40
가위손,"['판타지', '멜로/로맨스']",미국,100분 ,2014.05.22,15세 관람가,팀 버튼,"['조니 뎁', '위노나 라이더', '다이앤 위스트']",9.37,9.25,
엘리펀트 송,['드라마'],캐나다,100분 ,2015.06.11,15세 관람가,찰스 비나메,"['브루스 그린우드', '자비에 돌란', '캐서린 키너']",7.56,5.35,7.60
키리시마가 동아리활동 그만둔대,['드라마'],일본,103분 ,2014.06.26,15세 관람가,요시다 다이하치,"['카미키 류노스케', '하시모토 아이', '오고 스즈카']",8.91,6.25,8.25
메트로: 마지막 탈출,"['액션', '스릴러']",러시아 연방,132분 ,2014.02.13,15세 관람가,안톤 메게르디체브,"['세르게이 푸스케팰리스', '아나톨리 벨리', '스베트라나 코드첸코바']",,7.93,
사랑의 선택,"['공포', '스릴러']",미국,105분 ,1992.12.12,청소년 관람불가,프랭크 드 펠리타,"['샤론 스톤', '스티브 레일스벅', '미첼 필립스']",,9.12,
배우는 배우다,['드라마'],한국,98분 ,2013.10.24,청소년 관람불가,신연식,"['이준', '서영희']",,6.04,6.80
바스티유 데이,['액션'],미국,92분 ,2016.10.13,15세 관람가,제임스 왓킨스,"['이드리스 엘바', '리차드 매든', '샬롯 르 본']",8.44,5.50,7.96
또 하나의 약속,['드라마'],한국,120분 ,2014.02.06,12세 관람가,김태윤,"['박철민', '윤유선', '김규리']",9.25,6.46,9.26
Mr. 아이돌,['드라마'],한국,114분 ,2011.11.03,12세 관람가,라희찬,"['박예진', '지현우', '김수로']",,4.50,7.29
픽셀,"['SF', '액션', '코미디']",미국,106분 ,2015.07.16,12세 관람가,크리스 콜럼버스,"['아담 샌들러', '케빈 제임스', '미셸 모나한']",7.81,5.00,7.61
주온 : 끝의 시작,['공포'],일본,91분 ,2014.07.16,15세 관람가,오치아이 마사유키,"['사사키 노조미', '아오야기 쇼']",5.37,4.33,6.35
참을 수 없는.,"['멜로/로맨스', '드라마']",한국,114분 ,2010.10.21,청소년 관람불가,권칠인,"['추자현', '정찬', '한수연']",,5.83,7.38
마리 앙투아네트,['드라마'],미국,122분 ,2007.05.17,15세 관람가,소피아 코폴라,"['커스틴 던스트', '제이슨 슈워츠맨', '립 톤']",,5.00,6.19
여배우들,['드라마'],한국,104분 ,2009.12.10,12세 관람가,이재용,"['윤여정', '이미숙', '고현정']",,6.95,6.73
라스트 갓파더,['코미디'],한국,103분 ,2010.12.29,12세 관람가,심형래,"['심형래', '하비 케이틀', '마이클 리스폴리']",,4.96,6.26
