"","user_pk","id","12세 관람가_mean","12세 관람가_std","12세 관람가_count","15세 관람가_mean","15세 관람가_std","15세 관람가_count","G_mean","G_std","G_count","NR_mean","NR_std","NR_count","PG_mean","PG_std","PG_count","PG-13_mean","PG-13_std","PG-13_count","R_mean","R_std","R_count","전체 관람가_mean","전체 관람가_std","전체 관람가_count","청소년 관람불가_mean","청소년 관람불가_std","청소년 관람불가_count"
"282",1459,"witc****",8.33333333333333,2.7487370837451,12,6.94444444444444,3.73381279989923,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41666666666667,3.06752705321766,12
"283",1474,"miro****",8.41666666666667,2.43099202430247,12,7.84615384615385,2.28190722679867,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,0.471404520791053,3,9,1.82574185835055,6
"284",1475,"asas****",8.41666666666667,3.32812092461931,12,7.92857142857143,3.65404444640819,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.22474487139159,4,8.75,1.6393596310755,4
"285",1488,"tnal****",8.53333333333333,2.75358352374179,15,8.54166666666667,2.32700033424054,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.399999999999978,5,9.8,0.399999999999978,5
"286",1502,"kido****",9,1.80277563773199,8,7.75,3.43693177121688,16,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,6,0,1,4.83333333333333,3.93347457373532,6
"287",1504,"sans****",9.11111111111111,2.18298696715428,9,9.16666666666667,1.67497927018682,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33333333333333,0.942809041582054,3,7,3.3166247903554,10
"288",1505,"sinh****",8.11111111111111,1.6629588385662,18,7.8,2.97993288515027,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.5,2,6.875,3.29535658161602,16
"289",1513,"rook****",8.26666666666667,2.37954243967663,15,9.55555555555556,0.955813918560301,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,8.14285714285714,3.22616851161035,7
"290",1515,"dbse****",8.42857142857143,2.41170614516202,14,6.61538461538461,3.56345686827707,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.63636363636364,3.17010832257503,11,7.41666666666667,2.8710721961587,12
"291",1517,"gust****",6.88,3.64768419685696,25,7,3.47439614486152,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08333333333333,2.8124228384477,12,7.64285714285714,2.37868940076381,14
"292",1529,"memo****",8.13636363636364,2.89663526660997,22,7.67857142857143,3.48520927255013,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,3.65513337649941,5,6.375,4.21122013198075,8
"293",1537,"skad****",7.4,3.66606055596467,10,7.90476190476191,3.51736863097512,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,0.471404520791053,3,8.33333333333333,2.05480466765632,6
"294",1543,"dudg****",8.86666666666667,2.33428552000154,30,8.13888888888889,2.47378227931079,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,0.471404520791053,3,8,2.64575131106459,20
"295",1545,"dkfm****",7.75862068965517,2.87264353098738,29,7.23076923076923,3.25388555471083,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.26491106406735,5,6.46153846153846,3.54347470962493,13
"296",1550,"joke****",9.11111111111111,1.59474445493415,9,7.46153846153846,3.6080121229411,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.5,4,6.83333333333333,3.07769755210323,12
"297",1555,"hanh****",8.6,1.56204993518133,10,8.18181818181818,2.72424073886758,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,8.875,1.1659223816361,8
"298",1557,"dele****",6.66666666666667,3.17104959840674,12,9.16666666666667,1.46249406456536,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,7,3.85449644663773,7
"299",1561,"bear****",8.45,2.90645832586672,20,7.40625,3.59565167076846,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,0.799999999999991,5,6.83333333333333,2.69258240356725,18
"300",1565,"baks****",7.5,2.39791576165636,12,7.625,2.05775970414429,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.24264068711928,3,6.8,3.24961536185438,5
"301",1568,"even****",8.54545454545454,2.10469761868913,11,6.11111111111111,4.17517649512354,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,7.55555555555556,1.70692127730414,9
"302",1571,"some****",8.36842105263158,2.67956253923323,19,6.43333333333333,3.41255850580698,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.399999999999978,5,8.5,2.72335577306137,12
"303",1578,"tkdd****",8.39473684210526,2.65111171997721,38,8.31428571428571,3.09627821351864,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83333333333333,0.372677996249942,6,7.23076923076923,3.68267975494948,13
"304",1585,"wkdg****",8.6,2.72763633939717,15,8.33333333333333,2.80871659105878,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,0.433012701892219,4,7.75,3.89711431702997,4
"305",1594,"dldl****",8.84,2.41130669969624,25,7.75757575757576,3.07512308726603,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,0.299999999999982,10,7.64285714285714,2.89351844293273,14
"306",1600,"band****",9.05263157894737,1.46803428220857,19,7.875,2.29696357538962,24,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,9.8,0.399999999999978,5,7.5,2.85043856274784,16
"307",1610,"hele****",6.5,3.26780835248511,14,5.91666666666667,3.66192875711997,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14285714285714,1.45686271816937,7,5.55555555555556,3.4029761846919,9
"308",1613,"tlsc****",7.875,2.521780125229,8,8.66666666666667,1.24721912892465,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.866025403784439,4,4,3.79473319220206,5
"309",1619,"arch****",6.32,3.37899393311086,25,7.04651162790698,3.26328047509973,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1.38443731048635,6,6.35714285714286,3.26468425200755,14
"310",1631,"cass****",8.16666666666667,2.96741563579415,6,7.11111111111111,3.72512324760894,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,1.88561808316413,3,7.33333333333333,3.09120616516524,6
"311",1645,"dmsd****",9,1.61245154965971,10,9.30769230769231,2.39822419509537,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1.5,2,8.2,3.6,5
"312",1653,"subi****",6.5625,3.68219958041386,32,7.29268292682927,3.52166744346928,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57142857142857,2.71804251292007,7,8.33333333333333,3.21455025366432,18
"313",1660,"dbwl****",8.31818181818182,2.47508243455672,22,6.61290322580645,3.7902882633999,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.90909090909091,3.34268660197277,11,6.33333333333333,3.37967782816975,15
"314",1661,"mast****",5.86363636363636,3.52001361755443,22,7.63636363636364,3.21283582674042,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,3.42928563989645,5,6.46153846153846,3.27262267479733,13
"315",1665,"lotu****",6.42857142857143,2.66496544373966,7,5.92307692307692,3.70989401593461,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,3.1,2.58650343127551,10
"316",1666,"wang****",8.65,1.42390308658981,20,6.70967741935484,3.22483856447256,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.5,4,8,2.89199522192488,11
"317",1667,"nuno****",9.125,1.61535599791501,8,8.5,1.92209376577847,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,8.64285714285714,1.79710651791559,14
"318",1676,"rkdg****",9.5,1.20415945787923,20,8.31578947368421,2.75399483198971,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,1.6,5,8.66666666666667,1.24721912892465,6
"319",1677,"mand****",7.5625,2.87160125191504,16,6.96,2.95945941009503,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83333333333333,0.372677996249942,6,7.53333333333333,2.1249836600679,15
"320",1679,"nayo****",7.125,3.68908864084343,8,8.21052631578947,3.31787737104726,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,8.14285714285714,3.09047252182628,7
"321",1681,"reco****",8.21428571428571,2.39578711874978,14,8.47619047619048,2.75368234186685,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,2.87228132326901,8
"322",1685,"dbal****",9.33333333333333,1.28483214887923,21,8.12,2.65811963613379,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,8.33333333333333,2.77888866675551,12
"323",1689,"wjdr****",8.03225806451613,2.60871827343945,31,8.0625,2.68022270529895,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28571428571429,3.98978286964827,7,7.92307692307692,3.40726686005386,13
"324",1706,"thfk****",7.75,2.8613807855649,4,8.27272727272727,2.66597787247549,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,1.88561808316413,3,7.3,2.3685438564654,10
"325",1719,"chaj****",8.5,2.91547594742265,8,7.71428571428571,3.28260722659316,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.5,2,8.16666666666667,1.77169096878911,6
"326",1720,"rhwl****",7.69230769230769,1.8967427701443,13,6.5,1.87082869338697,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,7.75,1.39194109070751,8
"327",1726,"dlst****",8.29166666666667,2.16946934115747,24,6.33333333333333,3.78593889720018,18,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,9.8,0.399999999999978,5,8,2.41209075662211,11
"328",1728,"sorr****",8.6,2.44404037064312,15,7.38461538461539,3.6487819155789,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4,8,3.74165738677394,9
"329",1737,"whdu****",8.52380952380952,2.70130563879673,21,7.15789473684211,3.28093628958078,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.5,2,10,0,2
"330",1739,"gaga****",7,3.13049516849971,10,8.64,2.07615028357775,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,0.471404520791053,3,7.83333333333333,3.05050086962052,12
"331",1744,"junk****",7.93333333333333,2.2939534045447,15,7.64705882352941,2.51913095357222,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,1.11803398874989,4,8.75,0.968245836551854,8
"332",1747,"figh****",7.14285714285714,3.44045559394065,14,6.8,3.3466401061363,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28571428571429,3.01018678652936,7,8.5,2.46644143115812,12
"333",1749,"rlaa****",9,1.74027912375326,35,8.35135135135135,2.72343400295365,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.27272727272727,1.35451494779557,11,8.27272727272727,2.21937374831522,11
"334",1759,"myun****",6.4375,3.35351960632408,16,7.45833333333333,3.48782605007124,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,0.433012701892219,4,6,3.3166247903554,10
"335",1765,"dlwj****",8.88571428571429,2.54974988769407,35,7.44736842105263,3.08389166665017,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71428571428571,3.65334624358412,7,8.85714285714286,2.79941684889506,7
"336",1769,"myst****",8.76190476190476,1.65916679906517,21,6.62068965517241,2.91741256528793,29,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,9.36363636363636,1.22643068756655,11,8.6875,2.39057393736316,16
"337",1772,"shsh****",7.8,3.48711915483254,5,8.82352941176471,1.94740533614668,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,1.29903810567666,4,6.125,2.80345768650073,8
"338",1777,"dhks****",8.44444444444444,2.79329001999479,18,7.24,3.86036267726233,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,0.399999999999978,5,8.33333333333333,3.29983164553722,6
"339",1800,"skss****",7.375,3.32681654638986,24,8.73076923076923,2.14041139661178,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4,9.75,0.595119035711908,12
"340",1802,"ghdr****",8.0625,2.86069812283645,16,9,1.35400640077266,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.85714285714286,3.79580864445326,7,10,0,2
"341",1804,"rkdl****",7.55555555555556,3.23560439523579,9,6.52941176470588,3.53333115710146,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,2,8.83333333333333,1.34370962471642,6
"342",1810,"chac****",7.125,3.31426839589071,16,7.5,3.20156211871642,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,7.5,3.11104024862608,14
"343",1824,"wodn****",8.2,2.87981480886069,30,8.09677419354839,2.70429573098512,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,0.8,5,9,1.56892908110547,13
"344",1826,"lims****",9.76923076923077,0.575639597965209,13,8.90909090909091,2.5745095015466,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,7.33333333333333,2.05480466765633,3
"345",1835,"jake****",8.23076923076923,3.21424344858095,13,6.95454545454545,3.71088414761561,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.24264068711928,6,7.85714285714286,1.24539969815448,7
"346",1844,"dlat****",7.53333333333333,3.51883819210577,15,8.52,2.49991999871996,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,3.00166620396073,10,7.09523809523809,3.29364123157916,21
"347",1853,"jesu****",6.85714285714286,3.70695246781496,21,7.33333333333333,3.73316326143231,21,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,9,2.07019667802706,7,5.15789473684211,3.96382534395005,19
"348",1857,"skyc****",7.125,3.01817411691241,16,5.69230769230769,3.79036461377074,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,2.9474565306379,4,6.16666666666667,3.89087250997625,6
"349",1859,"cona****",7.95238095238095,2.49716392421465,21,7.05555555555556,3.17056290519562,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,1.35646599662505,5,6.66666666666667,3.63623737154524,6
"350",1868,"whdg****",8.10526315789474,1.68256498559429,19,7.65,2.98789223366573,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1,7.75,2.38484800354236,8
"351",1874,"your****",9.25,1.08972473588517,20,8.54838709677419,2.02943993032591,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16666666666667,2.31540733157497,18,7.61538461538461,3.24721091064699,13
"352",1878,"cent****",7.125,3.62068708949006,8,6.14285714285714,3.58283891542413,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,8.09090909090909,2.23421922317173,11
"353",1879,"wlgu****",8.76666666666667,2.12419919551397,30,9.11428571428571,1.92385667080371,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09090909090909,1.56405913946229,11,8.71428571428571,1.86809954723172,14
"354",1881,"swan****",7,3.06343196180614,13,7,3.4960294939005,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71428571428571,0.699854212223777,7,8.66666666666667,1.24721912892465,3
"355",1885,"thsw****",9.14285714285714,0.989743318610789,14,7.31818181818182,3.25278012051179,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,0.82915619758885,4,6.75,3.41869858279434,4
"356",1886,"brai****",8.77777777777778,2.34652356466032,18,7.88,2.3549097647256,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,1.71391365010026,8,9,1.03279555898864,15
"357",1893,"kwan****",7.4,2.70308465769511,15,6.68,3.13330496441058,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.375,2.86956007081225,8,7.06666666666667,2.51572830188176,15
"358",1904,"bria****",6.27272727272727,3.2499205330399,11,7.92307692307692,2.49496534465028,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16666666666667,3.80423740350444,6,5.625,3.6721077053921,8
"359",1911,"game****",7.2,3.42928563989645,15,7.46428571428571,3.14508849361239,28,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,6.66666666666667,4.06885187191123,6,8.41666666666667,2.53174292182722,12
"360",1923,"dldn****",8.73684210526316,2.44609474497311,19,7.72727272727273,3.26387692200295,22,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,10,0,7,8.57142857142857,3.11022015101103,7
"361",1924,"hyer****",9.08333333333333,1.93469779437398,12,8.27272727272727,3.01785321321779,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,0.799999999999991,5,6.875,3.33307290649335,8
"362",1938,"pers****",8.58823529411765,2.30239832832717,17,8.6875,2.02233621092043,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2.82842712474619,3,7.08333333333333,2.66014828325206,12
"363",1946,"dbsd****",7.43478260869565,2.99021719374772,23,8.26086956521739,3.15149917816002,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66666666666667,2.86744175568088,3,7.8,2.99332590941915,5
"364",1979,"funk****",6,3.61478445646026,15,6.6,3.64783040541452,15,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,4,0,1,9.2,1.24899959967969,10
"365",1982,"ultr****",5.91666666666667,3.7071627365892,12,6.72,3.5611234182488,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71428571428571,2.76272565797339,7,7.63636363636364,3.44496278572662,11
"366",1983,"mimi****",8.33333333333333,3.32498955721,12,8.23809523809524,2.65302633851126,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3.5,2,9.14285714285714,0.832993127835051,7
"367",1987,"yuna****",9.21428571428571,1.01267477705414,14,9.10526315789474,2.0234087143938,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4,8.7,2.64764045897475,10
"368",1988,"sunb****",7.82352941176471,2.50259381013914,17,6.47619047619048,3.71123195588547,21,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,6.4,3.38230690505755,5,5.16666666666667,4.17997873466148,6
"369",1992,"ninj****",8.42857142857143,1.72022779697033,14,7.66666666666667,2.71386797119524,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57142857142857,1.29362644830535,7,8.2,1.46969384566991,5
"370",1993,"skyp****",8.8,1.83303027798233,10,7.8125,2.00682429475029,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,1.16619037896907,5,6.16666666666667,3.23608130649127,6
"371",1996,"skat****",8.15,1.62095650774473,20,8.1875,2.00682429475029,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,0.471404520791053,3,6.71428571428571,2.76272565797339,7
"372",1999,"gene****",9,2,22,8.125,3.23151796116521,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,5,7.21428571428571,3.14366872638077,14
"373",2002,"cind****",8.73076923076923,2.1760531015101,26,8.14285714285714,2.56878170652594,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0.866025403784439,8,7.33333333333333,3.49602949390051,9
"374",2004,"gusa****",8.6,2.93938769133981,10,8.45454545454546,2.5712973861329,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3.33809184158512,7,9.5,0.5,2
"375",2011,"tkdg****",9.20689655172414,1.78845551446758,29,7.8,2.52756234909674,35,NA,NA,NA,NA,NA,NA,1,0,3,NA,NA,NA,NA,NA,NA,5.88888888888889,4.22806613120899,18,7.58333333333333,3.09457410460452,12
"376",2014,"merc****",8.875,1.36358901432946,8,8.14285714285714,2.13331207472402,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1,8.25,1.29903810567666,8
"377",2017,"dltn****",7.80769230769231,3.1011068838925,26,6.62962962962963,3.62244186261298,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1.32842232831014,17,5.45,3.66708330966178,20
"378",2035,"comp****",9.0625,2.41010243558236,16,8.52631578947368,2.3253391615131,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,0.433012701892219,4,8.28571428571429,3.14934395500694,7
"379",2040,"nanu****",8.44444444444444,2.67129228448251,9,7.3125,2.46776087779995,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2.5,2,5.66666666666667,1.24721912892464,3
"380",2044,"pray****",7.63636363636364,3.0233252996938,11,8.15384615384615,2.41298263713202,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,1.29903810567666,4,7.88888888888889,2.80651798673669,9
"381",2050,"dlgk****",8.16666666666667,3.10465600169953,24,8,2.58957184741825,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,1.29903810567666,8,8.75,1.5612494995996,8
"382",2063,"andr****",7,3.3166247903554,12,7.42307692307692,3.07812476534105,26,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,8.875,2.08791163606126,8,6,3.62530786869986,7
"383",2066,"lily****",8.59259259259259,2.45340669061914,27,6.96428571428571,3.94137523911518,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21428571428571,3.05142990904198,14,9.4,0.916515138991162,10
"384",2069,"bomi****",7.26315789473684,3.43115916063297,19,7,3.16227766016838,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3,8.25,2.90473750965556,8
"385",2081,"kira****",6.625,3.63790805271381,8,7.2,3.54400902933387,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4,8.42857142857143,3.06394436993246,7
"386",2083,"khs_****",9.16666666666667,1.21335164821342,6,7.86666666666667,3.34398298772919,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66666666666667,0.471404520791038,3,8.28571428571429,3.01018678652935,7
"387",2085,"toma****",8.54166666666667,2.53277131923819,24,7.4,2.91988258080942,35,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,7.25,3.56195171219375,8,8.4,2.57681974534503,10
"388",2090,"amen****",9.36363636363636,0.771389215839868,11,7.57142857142857,2.1946130708196,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44444444444444,1.8324913891634,9
"389",2117,"chos****",4.6,3.24139887497153,15,8.25,2.57217251143298,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42857142857143,1.98976975388344,7,8,2.67706306736817,12
"390",2120,"deat****",6.85714285714286,3.60272006083386,14,6.73333333333333,3.12978522514813,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,2.57681974534503,5,6.71428571428571,2.91372543633873,14
"391",2123,"sohe****",6.625,3.01817411691241,16,8,2.68741924943285,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,7.42857142857143,3.53986048381825,7
"392",2125,"ruby****",7.94736842105263,2.18785365166595,19,6.95,2.49949994999,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55555555555556,2.83278861866266,9,9.4,1.19999999999999,10
"393",2127,"nari****",9.85714285714286,0.349927106111883,7,7.625,2.78107443266087,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66666666666667,0.74535599249994,6,8.66666666666667,1.63299316185545,9
"394",2135,"casi****",6.83333333333333,2.96741563579414,12,7.76190476190476,2.9261507610928,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33333333333333,1.24721912892465,3,9.1,1.22065556157337,10
"395",2137,"tjdn****",8.09090909090909,2.39144480690289,11,7.2962962962963,3.24111108994951,27,NA,NA,NA,NA,NA,NA,9,0,1,NA,NA,NA,NA,NA,NA,8.8,0.979795897113268,5,6.4,3.77359245282264,10
"396",2144,"merr****",9.11111111111111,1.52347880008912,18,8.4,1.113552872566,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,6.2,4.2614551505325,5,4.85714285714286,3.75798469656169,7
"397",2145,"wltj****",7.73684210526316,3.32996136002804,38,7.44827586206897,3.22261627378099,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,3.77491721763537,4,7.71428571428571,2.18529407725405,7
"398",2150,"wons****",8.19047619047619,3.2310848483214,21,5.52,3.87938139398539,25,NA,NA,NA,NA,NA,NA,10,0,1,NA,NA,NA,NA,NA,NA,7.8,2.31516738055805,5,8.09090909090909,2.87479787288034,11
